Run,Graph,Duration
1,flow_network_30,9.631161
2,flow_network_31,8.872890
3,flow_network_32,8.418262
4,flow_network_33,9.266165
5,flow_network_34,8.998505
6,flow_network_35,20.116428
7,flow_network_36,18.440700
8,flow_network_37,20.204636
9,flow_network_38,20.392265
10,flow_network_39,20.079072
11,flow_network_40,
12,flow_network_41,
13,flow_network_42,
14,flow_network_43,
15,flow_network_44,
16,flow_network_45,
17,flow_network_46,
18,flow_network_47,
19,flow_network_48,
20,flow_network_49,
