File,Total Duration
dinitzv2_reserve.csv,34.76302440000001
dinitzv4_CS.csv,230.188091
dinitz_compare.csv,45.966418
dinitzv6_parallel.csv,48.138234
dinitzv1_generic.csv,32.796418499999994
dinitzv3_LS.csv,33.4229429
dinitzv5_DLGU.csv,38.78975629999999
