File,Total Duration
v2_BL.csv,3422.5092749999994
Goldberg-Tarjan-Cherkassky.csv,3.1188099799999995
v1_generic_push_relabel.csv,2383.931821
v4_BL_GR_GH.csv,410.92352800000003
v3_BL_GR.csv,448.305761
v5_BL_parallelGR_GH.csv,666.168991
